Season,GameWeek,Split,Team,PlayerID,IgnoreStatus,PassAttempts,RushAttempts,Targets,PassCompletions,PassYards,PassTDs,PassInts,RushYards,RushTDs,RecCompletions,RecYards,RecTDs,offPassFD,offPassIntTD,offPassTD9,offPassTD19,offPassTD29,offPassTD39,offPassTD49,offPassTD50,offPass2Pt,offPass40,offTimesSacked,offRushFD,offRushTD9,offRushTD19,offRushTD29,offRushTD39,offRushTD49,offRushTD50,offRush2Pt,offRush40,offRecFD,offRecTD9,offRecTD19,offRecTD29,offRecTD39,offRecTD49,offRecTD50,offRec2Pt,offRec40,offFumbles,offFumblesLost,offFumbleTD,specBlockedFGTD,specBlockedPuntTD,specFGAtt,specFGMade,specFGMade19,specFGMade29,specFGMade39,specFGMade49,specFGMade50,specFGMissed19,specFGMissed29,specFGMissed39,specFGMissed49,specFGMissed50,specFGTotalYds,specKORetAtt,specKORetTD,specKORetYds,specPuntRetAtt,specPuntRetTD,specPuntRetYds,specKickTotalTD,specKickRetYards,specXPAtt,specXPMade,defBlockedKick,defFumbles,defFumblesRec,defFumbReturnTDs,defFumRetYds,defIntReturnTDs,defIntRetYds,defPassDef,defPassInt,defReturnTds,defQBHit,defSacks,defSackYds,defSafeties,defSoloTackles,defTackles,defTFL,defXPReturn,def10TackleBonus,def2SackBonus,def3PassDefBonus,def4thDownStop,def50YdFumbBonus,def50YdIntBonus,specFGMade59,specFGMissed59,specFGMade60,specFGMissed60
2025,7,C,IND,18513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NYG,18514,0,0,19.06876616,4.741037729,0,0,0,0,93.22936673,2.727527244,4.939764917,38.69801598,0.415692009,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1.618568217,NULL,NULL,NULL,NULL,NULL,NULL,0.006798168,0.053952274,0.329313921,NULL,NULL,NULL,NULL,NULL,NULL,0.001897438,0.022366831,0.109005292,0.047417302,0.001896692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,PIT,18515,0,0,3.795858868,0.523468998,0,0,0,0,20.14052567,0.260422773,0.542523544,5.302860886,0.066145094,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,2.952112569,NULL,NULL,NULL,NULL,NULL,NULL,0.018806139,0.067093467,0.774362104,NULL,NULL,NULL,NULL,NULL,NULL,0.003159804,0.039445705,0.142069952,0.061800429,0.002472017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CLE,18516,0,0,22.57546679,3.228597097,0,0,0,0,126.8060198,1.897680513,2.786290252,19.53111976,0.228635634,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.562533044,NULL,NULL,NULL,NULL,NULL,NULL,0.003384902,0.020834557,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.036075736,0.015692945,0.000627718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NE ,18517,0,0,11.4813222,4.463311923,0,0,0,0,62.61307729,0.739838333,5.109701361,40.2662927,0.418813102,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,4.08991611,NULL,NULL,NULL,NULL,NULL,NULL,0.02109383,0.087019492,0.860169151,NULL,NULL,NULL,NULL,NULL,NULL,0.006407353,0.063874986,0.178292152,0.077557086,0.003102283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CIN,18519,0,0,2.100909549,0.350482172,0,0,0,0,10.73628633,0.113378398,0.305058276,2.226144892,0.023601531,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.545873688,NULL,NULL,NULL,NULL,NULL,NULL,0.003345793,0.010122884,0.212558123,NULL,NULL,NULL,NULL,NULL,NULL,0.000476891,0.009239576,0.091711478,0.039894493,0.00159578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CHI,18520,0,0,5.365121762,0.994072049,0,0,0,0,27.80128646,0.419733753,1.023002461,9.332454674,0.106727495,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.764001333,NULL,NULL,NULL,NULL,NULL,NULL,0.007576181,0.020669426,0.425977697,NULL,NULL,NULL,NULL,NULL,NULL,0.001132441,0.013887449,0.07312899,0.031811111,0.001272444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NO ,18521,0,0,0.142828621,0.560121392,0,0,0,0,0.873756599,0.0117498,0.495800001,3.763545812,0.035130869,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.695222551,NULL,NULL,NULL,NULL,NULL,NULL,0.003670698,0.014964467,0.267465666,NULL,NULL,NULL,NULL,NULL,NULL,0.001297935,0.013079613,0.054765492,0.023822989,0.00095292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DEN,18522,0,0,7.144882928,3.610797362,0,0,0,0,39.12635037,0.515627628,4.110924695,31.04547081,0.380765327,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,LAR,18523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.145925821,NULL,NULL,NULL,NULL,NULL,NULL,0.001475535,0.004030965,0.06653663,NULL,NULL,NULL,NULL,NULL,NULL,0.000208382,0.003253776,0.019858846,0.008638598,0.000345544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,JAX,18524,0,0,8.019850537,2.20027448,0,0,0,0,44.02909914,0.754190606,2.307454651,20.25571023,0.225031688,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.919541438,NULL,NULL,NULL,NULL,NULL,NULL,0.005382594,0.01884281,0.762440353,NULL,NULL,NULL,NULL,NULL,NULL,0.003477086,0.034177806,0.084922774,0.036941407,0.001477656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CLE,18526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,KC ,18529,0,0,1.807893087,1.872104104,0,0,0,0,10.07835967,0.21057553,2.005097752,18.53662295,0.209610078,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.128362748,NULL,NULL,NULL,NULL,NULL,NULL,0.002936511,0.00876783,0.264917678,NULL,NULL,NULL,NULL,NULL,NULL,0.001624861,0.014682346,0.037214914,0.016188488,0.00064754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DAL,18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,IND,18534,0,0,0.573833748,12.3366317,0,0,0,0,3.549270635,0.05750915,10.80239219,121.8247375,1.231388361,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.111770772,NULL,NULL,NULL,NULL,NULL,NULL,0.000245269,0.001842882,3.349122112,NULL,NULL,NULL,NULL,NULL,NULL,0.015182787,0.102361788,0.210570828,0.09159831,0.003663932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NYJ,18535,0,0,0.003125147,8.712166694,0,0,0,0,0.018245408,0.000289309,8.049077571,77.88545453,0.834731825,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.005110346,NULL,NULL,NULL,NULL,NULL,NULL,0.000101026,8.43E-05,2.390207069,NULL,NULL,NULL,NULL,NULL,NULL,0.00898376,0.087664478,0.065029955,0.02828803,0.001131521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,MIN,18536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,SEA,18540,0,0,0,2.652171227,0,0,0,0,0,0,2.551136171,29.77111561,0.307505659,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.00298578,NULL,NULL,NULL,NULL,NULL,NULL,0,4.92E-05,1.32212346,NULL,NULL,NULL,NULL,NULL,NULL,0.006215261,0.048490888,0.035978647,0.015650712,0.000626028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,KC ,18542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CAR,18545,0,0,0.003097199,0.436340792,0,0,0,0,0.014689094,0.000283559,0.473889586,4.651161142,0.056210579,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.006315265,NULL,NULL,NULL,NULL,NULL,NULL,4.78E-05,0.000104126,0.692434126,NULL,NULL,NULL,NULL,NULL,NULL,0.001239011,0.011287144,0.008652487,0.003763832,0.000150553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CAR,18547,0,0,1.249465266,12.53018304,0,0,0,0,5.950555679,0.088255818,10.03270296,131.4519907,1.363643843,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.145445718,NULL,NULL,NULL,NULL,NULL,NULL,0.001493466,0.002921966,5.428611015,NULL,NULL,NULL,NULL,NULL,NULL,0.022504266,0.212886706,0.108659397,0.047266838,0.001890674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CHI,18548,0,0,0.60368855,5.118523392,0,0,0,0,3.560666118,0.048356075,5.251629027,58.23521818,0.604307158,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.049318028,NULL,NULL,NULL,NULL,NULL,NULL,0.001609112,0.001585258,1.200363882,NULL,NULL,NULL,NULL,NULL,NULL,0.004641891,0.037511371,0.039228703,0.017064486,0.000682579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34375,0,10.66312543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,TB ,18549,0,0,0.327838273,9.936855655,0,0,0,0,1.815263339,0.018709708,8.114532874,126.0177527,1.32930548,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.138968242,NULL,NULL,NULL,NULL,NULL,NULL,0.002059398,0.002291315,3.646842954,NULL,NULL,NULL,NULL,NULL,NULL,0.01948956,0.101301193,0.104950049,0.045653271,0.001826131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,KC ,18550,0,0,0,0.255694485,0,0,0,0,0,0,0.202605302,2.106688898,0.020721318,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.011432569,NULL,NULL,NULL,NULL,NULL,NULL,0.000234113,0.000188501,0.513048464,NULL,NULL,NULL,NULL,NULL,NULL,0.002076785,0.032065529,0.010993238,0.004782059,0.000191282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550000022,0,15.50312536,0.206249994,0,2.26874991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,HOU,18551,0,0,0.066146454,3.235723002,0,0,0,0,0.30718025,0.004569962,3.483861454,37.13949,0.361478894,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.052210212,NULL,NULL,NULL,NULL,NULL,NULL,0.001031876,0.000860844,2.627262437,NULL,NULL,NULL,NULL,NULL,NULL,0.011607588,0.079614013,0.054363783,0.023648245,0.00094593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,TEN,18552,0,0,0.207504626,12.06095372,0,0,0,0,0.978844144,0.014206866,8.455624908,97.68019761,1.395461165,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.128762449,NULL,NULL,NULL,NULL,NULL,NULL,0.000445362,0.001552082,2.687101302,NULL,NULL,NULL,NULL,NULL,NULL,0.008662554,0.095967904,0.056669627,0.024651288,0.000986052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275000011,0,7.663333668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,MIN,18553,0,0,0.014570931,0.139840913,0,0,0,0,0.070627133,0.001027806,0.12836929,1.327503322,0.015542639,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.033051143,NULL,NULL,NULL,NULL,NULL,NULL,4.80E-05,0.000132798,0.177274149,NULL,NULL,NULL,NULL,NULL,NULL,0.000694321,0.004128126,0.00344847,0.001500084,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183333327,0,4.638333489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,GB ,18554,0,0,1.123008279,1.276499065,0,0,0,0,6.903367585,0.061728682,1.370967349,14.20570394,0.135229382,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.20264834,NULL,NULL,NULL,NULL,NULL,NULL,0.000113784,0.00081423,0.2059932,NULL,NULL,NULL,NULL,NULL,NULL,0.00099927,0.006156019,0.006989719,0.003040528,0.000121621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,HOU,18555,0,0,0.52376364,2.389481764,0,0,0,0,2.696747426,0.023975336,2.388323655,23.4949453,0.275153273,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.065082724,NULL,NULL,NULL,NULL,NULL,NULL,0.000657366,0.001073087,0.965903855,NULL,NULL,NULL,NULL,NULL,NULL,0.0040887,0.056817874,0.02443232,0.010628059,0.000425122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,LV ,18558,0,0,0.156269396,5.854637361,0,0,0,0,0.776038625,0.011038191,4.548164872,55.02325407,0.560823553,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.135749009,NULL,NULL,NULL,NULL,NULL,NULL,0.00033215,0.002238236,2.239879961,NULL,NULL,NULL,NULL,NULL,NULL,0.009929675,0.124437776,0.051675184,0.022478705,0.000899148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068750003,0,1.966250027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DEN,18562,0,0,0.009269799,3.397713409,0,0,0,0,0.046412238,0.000668243,3.444322041,35.97388369,0.39198515,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091666663,0,2.520833408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CAR,18569,0,NULL,0.152971443,2.894479065,NULL,NULL,NULL,NULL,0.87923763,0.006896109,2.981008016,32.89733529,0.302782224,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NYG,18574,0,36.76968,6.966261808,0,26.12244346,263.7573418,2.565428612,0.849824007,39.49745789,0.722525651,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,CHI,18577,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027826455,0.030714145,0.009092062,0,0,0,0,0,0.007925825,0.142581892,0.142581892,0.12383607,0.01319885,0.323809275,0.755554976,0.107936425,0,0,0,0,0.054417027,0,0,NULL,NULL,NULL,NULL
2025,7,C,JAX,18578,0,0,0.49241789,8.158089099,0,0,0,0,2.42729832,0.03386388,7.431059242,80.07701725,0.835366026,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.131922334,NULL,NULL,NULL,NULL,NULL,NULL,0.000777113,0.002175142,3.12706012,NULL,NULL,NULL,NULL,NULL,NULL,0.016694718,0.166391291,0.077668855,0.033785952,0.001351438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37124999,0,0,0,0,0,0,0,4.640625,0,0,0.105498728,0,0.017906426,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,DAL,18580,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
2025,7,C,NYG,18581,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132382014,0.07354356,0,0.102618924,0,0,0.111346943,0.006725299,0,1.074128592,0.423998135,2.71358819,0,1.614530599,2.560979537,0.445387773,0,0.036252682,0.056218734,0,0.024955689,0.001919478,0,NULL,NULL,NULL,NULL
2025,7,C,MIA,18583,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049319811,0.030084737,0,0,0,0,0.116334066,0.007528414,0,0.155483828,0.077741914,0.310967655,0,1.221507707,2.152180236,0.116334066,0,0.009967391,0,0,0.077741914,0,0,NULL,NULL,NULL,NULL
2025,7,C,SF ,18584,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083993582,0.083993582,0,0.117200339,0,0,0.124293961,0.008579763,0,1.181928459,0.393976161,2.166868875,0,1.740115303,2.610173158,0.497175844,0,0.018104033,0.047196938,0,0.031837081,0.001796202,0,NULL,NULL,NULL,NULL
2025,7,C,NYJ,18585,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011558718,0.007889205,0.003134337,0,0.007889205,0.611705521,0.12948572,0.085524043,0.009527836,0,0.009789956,0,0.00398249,0.388457159,0.906400037,0.018461732,0,0,0,0,0.00398249,0,0.002232167,NULL,NULL,NULL,NULL
2025,7,C,WAS,18588,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018767656,0.012809543,0.005089159,0,0.012809543,2.237684452,0.275944361,0.12431581,0.015470154,0,0.015895752,0,0.006466288,2.759443681,3.771239758,0.09198146,0,0.022854628,0,0.003826133,0.006466288,0,0.002658493,NULL,NULL,NULL,NULL
2025,7,C,LV ,18589,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068759265,0.029686441,0,0,0.015740853,1.759958024,0.411569232,0.123505829,0.015740853,0,0.031505455,0,0,1.800615458,2.366523142,0.078831415,0,0.028651292,0,0.02405028,0.001773343,0,0.005265883,NULL,NULL,NULL,NULL
2025,7,C,TB ,18590,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012902282,0.008806232,0.003498666,0,0.008806232,0,0.072268449,0.042399681,0.010635334,0,0.010927922,0,0.004445407,0.505879142,1.084026732,0.022079665,0,0,0,0,0.004445407,0,0,NULL,NULL,NULL,NULL
